gene_id	name	product	n_syn	n_mis	n_non	wmis_cv	pmis_cv	sample	contig	bin	phylum	contamination	pathway
JLPDODBL_03021	sauT	putative sulfoacetate--CoA ligase	6	5	0	0.327424274815498	0.0842230499192459	S7	NODE_3403_length_19544_cov_128.113551	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_03054	msrP_1	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	0	1	0	0.335117108890157	0.18196371142256	S7	NODE_3478_length_19249_cov_129.318277	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_03170	ssuD_2	Alkanesulfonate monooxygenase	0	1	0	0.17377912888919	0.0142337237595147	S17	NODE_3767_length_18067_cov_130.513935	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_03233	sir_2	Sulfite reductase [ferredoxin]	3	2	0	0.330513483639639	0.110092093867477	S7	NODE_4138_length_16700_cov_122.973445	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_03379	cysD	Sulfate adenylyltransferase subunit 2	3	1	0	0.151858394199354	0.108605298657478	S7	NODE_4340_length_16099_cov_121.142982	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_03721	dsbD	Thiol:disulfide interchange protein DsbD	0	1	0	0.168855346687013	0.0121624559165181	S7	NODE_6187_length_11958_cov_123.399479	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_03950	glpE	Thiosulfate sulfurtransferase GlpE	3	3	0	0.469050167220727	0.133654526937096	S7	NODE_7806_length_9719_cov_124.230650	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_04354	cysH	Phosphoadenosine phosphosulfate reductase	2	1	0	0.354941429269725	0.372919064556721	S7	NODE_12056_length_6454_cov_125.175965	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_04360	suyB	(2R)-sulfolactate sulfo-lyase subunit beta	14	1	0	0.0293791543917877	2.11726259968792e-07	S2	NODE_12071_length_6446_cov_6.379127	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_04360	suyB	(2R)-sulfolactate sulfo-lyase subunit beta	7	4	0	0.263193714939765	0.0368236787714423	S15	NODE_12071_length_6446_cov_6.379127	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_04360	suyB	(2R)-sulfolactate sulfo-lyase subunit beta	24	7	0	0.115826802395306	2.26933536406904e-08	S17	NODE_12071_length_6446_cov_6.379127	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_04730	pitA	L-methionine sulfoximine/L-methionine sulfone acetyltransferase	0	1	0	0.611481112765166	0.592146508515459	S7	NODE_28991_length_2884_cov_123.163662	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
JLPDODBL_04863	resA_2	Thiol-disulfide oxidoreductase ResA	13	9	0	0.273425232043658	0.0033491493797615	S7	NODE_70743_length_1358_cov_117.275518	SPAdes-MaxBin2Refined-S7.025	Proteobacteria	4	Sulfur
DIDJEFID_02454	copA_1	Copper resistance protein A	8	4	0	0.176591379486163	0.004784422363449	S28	NODE_3018_length_26561_cov_4.651815	SPAdes-MetaBAT2Refined-S28.66_sub	Proteobacteria	1.45	Copper
DIDJEFID_03367	copB	Copper resistance protein B	1	1	0	0.510063272729914	0.448420511468508	S28	NODE_13324_length_5984_cov_5.111486	SPAdes-MetaBAT2Refined-S28.66_sub	Proteobacteria	1.45	Copper
DIDJEFID_03368	copA_2	Copper resistance protein A	7	1	0	0.0499889105716599	0.000428088977096341	S28	NODE_13324_length_5984_cov_5.111486	SPAdes-MetaBAT2Refined-S28.66_sub	Proteobacteria	1.45	Copper
FPCJCIAB_00747	copA_2	Copper resistance protein A	9	8	0	0.335506625395681	0.0327455325400964	S28	NODE_65_length_253483_cov_12.112198	SPAdes-MetaBAT2Refined-S28.129	Proteobacteria	0.93	Copper
FPCJCIAB_00907	ttcA	tRNA-cytidine(32) 2-sulfurtransferase	6	1	0	0.0639847500989125	0.00223854463977791	S28	NODE_67_length_252510_cov_12.391733	SPAdes-MetaBAT2Refined-S28.129	Proteobacteria	0.93	Sulfur
FPCJCIAB_00932	sir	Sulfite reductase [ferredoxin]	4	3	0	0.31575614570133	0.167985519451382	S28	NODE_67_length_252510_cov_12.391733	SPAdes-MetaBAT2Refined-S28.129	Proteobacteria	0.93	Sulfur
FPCJCIAB_00991	copB_1	Copper-exporting P-type ATPase B	18	9	0	0.177987797350045	1.60766676967627e-05	S28	NODE_72_length_237276_cov_12.135679	SPAdes-MetaBAT2Refined-S28.129	Proteobacteria	0.93	Copper
FPCJCIAB_01318	copA_6	Copper resistance protein A	9	3	0	0.122022886668167	0.000780151204074486	S28	NODE_100_length_208543_cov_12.604514	SPAdes-MetaBAT2Refined-S28.129	Proteobacteria	0.93	Copper
FPCJCIAB_02235	iscS	Cysteine desulfurase IscS	16	6	0	0.128081374371772	5.3124032185492e-06	S28	NODE_345_length_106715_cov_11.977545	SPAdes-MetaBAT2Refined-S28.129	Proteobacteria	0.93	Sulfur
FPCJCIAB_03361	cysT	Sulfate transport system permease protein CysT	12	3	0	0.101650505691657	6.16409197512491e-05	S28	NODE_3273_length_24905_cov_12.785231	SPAdes-MetaBAT2Refined-S28.129	Proteobacteria	0.93	Sulfur
FPCJCIAB_03363	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	10	1	0	0.0415137677272498	2.74116606948649e-05	S28	NODE_3273_length_24905_cov_12.785231	SPAdes-MetaBAT2Refined-S28.129	Proteobacteria	0.93	Sulfur
GKJKGLOI_00011	hsaC	Iron-dependent extradiol dioxygenase	2	1	0	0.304039022471804	0.328818668583399	S3	NODE_731_length_62816_cov_11.512388	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_00011	hsaC	Iron-dependent extradiol dioxygenase	1	1	0	0.207323408824665	0.0338985538663295	S17	NODE_731_length_62816_cov_11.512388	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_00261	ssuC_1	Putative aliphatic sulfonates transport permease protein SsuC	0	1	0	0.486803887486433	0.413525202706949	S3	NODE_1462_length_40893_cov_10.859102	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_00513	copA_1	Copper-exporting P-type ATPase	2	1	0	0.0763335156150307	1.26969674286714e-05	S17	NODE_2138_length_31596_cov_11.197552	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_00591	cysH	putative phosphoadenosine phosphosulfate reductase	3	1	0	0.155186044876726	0.0681246353745778	S17	NODE_2429_length_28968_cov_11.165808	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_00603	dsvC	Sulfite reductase%2C dissimilatory-type subunit gamma	0	1	0	0.551349295210276	0.508723895319585	S17	NODE_2441_length_28815_cov_10.477747	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_00931	rclA	putative pyridine nucleotide-disulfide oxidoreductase RclA	5	4	1	0.310525719578541	0.10595916112344	S3	NODE_2908_length_25197_cov_10.292697	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01133	sir	Sulfite reductase [ferredoxin]	8	8	0	0.346390225107188	0.047005238035138	S3	NODE_3145_length_23651_cov_10.496101	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01133	sir	Sulfite reductase [ferredoxin]	3	1	0	0.113452155411489	0.000785228089931422	S17	NODE_3145_length_23651_cov_10.496101	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01165	soxR	Redox-sensitive transcriptional activator SoxR	2	2	0	0.731722405505055	0.799166585391874	S3	NODE_3177_length_23464_cov_10.909778	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01191	slcC	(S)-sulfolactate dehydrogenase	0	1	0	0.44577794727392	0.350769885858964	S3	NODE_3203_length_23301_cov_12.129528	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01199	tusA_1	Sulfur carrier protein TusA	2	1	0	0.337544109985239	0.446055039048985	S3	NODE_3203_length_23301_cov_12.129528	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01554	iscS	IscS-like cysteine desulfurase	6	2	0	0.138732141265857	0.00953485307440249	S17	NODE_3766_length_20503_cov_10.448112	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01667	msrP_1	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	12	4	0	0.120288168866458	8.01876968260506e-05	S3	NODE_3891_length_19931_cov_10.769169	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01669	thiI	putative tRNA sulfurtransferase	1	2	0	0.694232767445803	0.582653550404382	S3	NODE_3891_length_19931_cov_10.769169	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01770	ttuD	Sulfur carrier protein TtuD	0	1	0	0.483389347865413	0.408354680126874	S3	NODE_4016_length_19331_cov_8.975410	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01807	ssuD_2	Alkanesulfonate monooxygenase	2	1	0	0.288827765669985	0.179271394201302	S3	NODE_4049_length_19203_cov_11.095310	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01811	ssuC_5	Putative aliphatic sulfonates transport permease protein SsuC	1	1	0	0.240615577365917	0.0627599876823616	S17	NODE_4049_length_19203_cov_11.095310	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_01895	ctpA_1	Copper-exporting P-type ATPase	5	1	0	0.084240209686209	0.00589670646754914	S3	NODE_4140_length_18924_cov_11.220785	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_01895	ctpA_1	Copper-exporting P-type ATPase	7	1	0	0.0575126052532236	1.61119721386882e-05	S17	NODE_4140_length_18924_cov_11.220785	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_02012	ssuD_3	Alkanesulfonate monooxygenase	3	2	0	0.324993249762241	0.269130878825477	S3	NODE_4496_length_17681_cov_11.289289	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02215	ideR	Iron-dependent repressor IdeR	1	1	0	0.579444015394897	0.548388479664876	S3	NODE_4857_length_16573_cov_9.363967	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_02215	ideR	Iron-dependent repressor IdeR	1	1	0	0.259334767658591	0.0826110793336001	S17	NODE_4857_length_16573_cov_9.363967	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_02252	copA_2	Copper-exporting P-type ATPase	26	12	0	0.153156352450786	2.55412738736638e-08	S3	NODE_4971_length_16321_cov_12.569286	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_02252	copA_2	Copper-exporting P-type ATPase	27	9	0	0.113421664283608	7.00224433991536e-10	S17	NODE_4971_length_16321_cov_12.569286	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_02252	copA_2	Copper-exporting P-type ATPase	3	3	0	0.502088390399241	0.289835011159768	S28	NODE_4971_length_16321_cov_12.569286	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_02260	mmcO_2	Multicopper oxidase MmcO	5	3	0	0.239652140679751	0.0210706498178831	S17	NODE_4971_length_16321_cov_12.569286	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_02260	mmcO_2	Multicopper oxidase MmcO	1	1	0	0.291983485737741	0.122302327015127	S28	NODE_4971_length_16321_cov_12.569286	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_02276	resA_4	Thiol-disulfide oxidoreductase ResA	4	2	0	0.233846036797123	0.107666334023138	S3	NODE_4975_length_16310_cov_10.306798	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02301	egtC	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase	4	1	0	0.119379473619452	0.041657878380664	S3	NODE_4995_length_16269_cov_10.850438	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02408	sqr_1	Sulfide-quinone reductase	5	2	0	0.138978311195553	0.0180642575478209	S3	NODE_5186_length_15723_cov_11.672517	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02408	sqr_1	Sulfide-quinone reductase	19	2	0	0.0324983994659366	1.11508691169604e-10	S17	NODE_5186_length_15723_cov_11.672517	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02550	sbp	Sulfate-binding protein	2	2	0	0.674338565622809	0.749503356682309	S3	NODE_5534_length_14902_cov_11.643026	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02550	sbp	Sulfate-binding protein	1	1	0	0.223846285896587	0.0471196412398525	S17	NODE_5534_length_14902_cov_11.643026	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02642	resA_5	Thiol-disulfide oxidoreductase ResA	3	3	0	0.502936951622213	0.461900451865084	S3	NODE_5658_length_14656_cov_10.818506	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02642	resA_5	Thiol-disulfide oxidoreductase ResA	6	3	1	0.206482747660644	0.0275118970369367	S17	NODE_5658_length_14656_cov_10.818506	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02652	dsrE2_1	Sulfur carrier protein DsrE2	2	4	0	0.969388650430786	0.977467114858919	S3	NODE_5695_length_14592_cov_11.545229	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02652	dsrE2_1	Sulfur carrier protein DsrE2	2	4	0	0.965240710554767	0.974123518284035	S17	NODE_5695_length_14592_cov_11.545229	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02659	ricR_3	Copper-sensing transcriptional repressor RicR	1	1	0	0.654359688917121	0.648160781390489	S17	NODE_5695_length_14592_cov_11.545229	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_02708	csd	putative cysteine desulfurase	8	4	0	0.165665347650513	0.00345120889903139	S3	NODE_5744_length_14462_cov_12.515027	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02708	csd	putative cysteine desulfurase	8	6	0	0.25929865213163	0.0169111777621782	S17	NODE_5744_length_14462_cov_12.515027	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02748	asrB	Anaerobic sulfite reductase subunit B	4	4	0	0.477565288652466	0.344043616448456	S3	NODE_5788_length_14373_cov_11.096033	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02786	fdhD	Sulfur carrier protein FdhD	10	6	0	0.229720770676221	0.00491469949899281	S17	NODE_5824_length_14315_cov_11.646143	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02822	resA_6	Thiol-disulfide oxidoreductase ResA	6	7	0	0.510293380340062	0.261879322722976	S3	NODE_5886_length_14167_cov_13.353812	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02822	resA_6	Thiol-disulfide oxidoreductase ResA	0	1	0	0.287693825804768	0.116770006944595	S17	NODE_5886_length_14167_cov_13.353812	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02893	cysO_1	Sulfur carrier protein CysO	5	2	0	0.208576440357331	0.0590184245946034	S3	NODE_6017_length_13905_cov_11.465199	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02984	cysO_2	Sulfur carrier protein CysO	3	1	0	0.186708748018059	0.151816716491064	S3	NODE_6258_length_13481_cov_12.348652	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_02984	cysO_2	Sulfur carrier protein CysO	6	1	0	0.0748053559796778	0.00395216519159369	S17	NODE_6258_length_13481_cov_12.348652	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_03045	cysK1	O-acetylserine sulfhydrylase	4	2	0	0.206636674409748	0.0818011204346045	S3	NODE_6355_length_13302_cov_10.499509	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_03045	cysK1	O-acetylserine sulfhydrylase	1	1	0	0.197638485298228	0.0272191690018039	S17	NODE_6355_length_13302_cov_10.499509	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_03562	cysD	Sulfate adenylyltransferase subunit 2	2	1	0	0.280824110448509	0.31591633987097	S2	NODE_7802_length_11154_cov_12.439950	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_03562	cysD	Sulfate adenylyltransferase subunit 2	6	2	0	0.113781471443219	0.00538108684098781	S3	NODE_7802_length_11154_cov_12.439950	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_03562	cysD	Sulfate adenylyltransferase subunit 2	3	1	0	0.143598682527489	0.023152316008489	S17	NODE_7802_length_11154_cov_12.439950	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_03768	fdnH	Formate dehydrogenase%2C nitrate-inducible%2C iron-sulfur subunit	16	4	0	0.0851272577942553	4.91130739965762e-07	S17	NODE_8341_length_10499_cov_12.464860	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_04125	ctpA_2	Copper-exporting P-type ATPase	24	11	0	0.158112410148739	1.51736421205584e-07	S3	NODE_9816_length_9094_cov_13.717336	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_04125	ctpA_2	Copper-exporting P-type ATPase	9	5	0	0.211864517398501	0.0035238991247124	S17	NODE_9816_length_9094_cov_13.717336	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_04257	sqr_2	Sulfide-quinone reductase	4	4	0	0.455736622379583	0.315491536013139	S3	NODE_10774_length_8373_cov_10.336860	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_04257	sqr_2	Sulfide-quinone reductase	0	1	0	0.168388486130636	0.0119765754543093	S17	NODE_10774_length_8373_cov_10.336860	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_04316	cysA_2	Sulfate/thiosulfate import ATP-binding protein CysA	2	1	0	0.252747030267958	0.0753561096772595	S17	NODE_11146_length_8119_cov_11.681176	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_04735	moeZ	putative adenylyltransferase/sulfurtransferase MoeZ	0	1	0	0.368915795150126	0.232268145835259	S2	NODE_13120_length_7015_cov_9.197126	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_04735	moeZ	putative adenylyltransferase/sulfurtransferase MoeZ	18	5	0	0.0897911916479593	9.2310530108719e-08	S3	NODE_13120_length_7015_cov_9.197126	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_04942	qcrA	Cytochrome bc1 complex Rieske iron-sulfur subunit	7	9	0	0.467855802834373	0.163049216048957	S3	NODE_14504_length_6411_cov_12.348490	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_04942	qcrA	Cytochrome bc1 complex Rieske iron-sulfur subunit	6	3	0	0.191571630625639	0.0211475193980979	S17	NODE_14504_length_6411_cov_12.348490	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_05099	fadF_2	putative iron-sulfur-binding oxidoreductase FadF	7	5	0	0.237082429515693	0.0194166118654068	S3	NODE_15866_length_5910_cov_12.943296	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_05279	fadF_3	putative iron-sulfur-binding oxidoreductase FadF	1	1	0	0.366884720154719	0.229188837340115	S17	NODE_17534_length_5388_cov_10.444215	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_05490	glpE_1	Thiosulfate sulfurtransferase GlpE	4	4	0	0.482463938842317	0.339550176921303	S17	NODE_19444_length_4897_cov_13.221603	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_05653	msrP_2	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	7	2	0	0.109107055816057	0.00273376605042908	S3	NODE_21829_length_4417_cov_9.247822	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_05653	msrP_2	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	7	2	0	0.112933782268836	0.00314527028145228	S17	NODE_21829_length_4417_cov_9.247822	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_05761	tsaM1	Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1	11	5	0	0.149030624746768	0.000314985093541775	S3	NODE_24043_length_4043_cov_11.770812	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_05761	tsaM1	Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1	4	3	0	0.309436811481408	0.13615761138606	S17	NODE_24043_length_4043_cov_11.770812	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Iron
GKJKGLOI_05869	copA_3	Copper-exporting P-type ATPase	36	5	0	0.0479699116517487	1.11022302462516e-16	S3	NODE_26022_length_3770_cov_13.398116	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_05869	copA_3	Copper-exporting P-type ATPase	49	8	0	0.0574414988479047	0	S17	NODE_26022_length_3770_cov_13.398116	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
GKJKGLOI_06341	glpE_2	Thiosulfate sulfurtransferase GlpE	2	1	0	0.361760912185916	0.428260232306884	S17	NODE_38296_length_2694_cov_10.508526	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_06365	resA_8	Thiol-disulfide oxidoreductase ResA	1	1	0	0.374567146453568	0.240864329429514	S17	NODE_39254_length_2639_cov_16.276316	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_06618	msrB	Peptide methionine sulfoxide reductase MsrB	2	2	0	0.593524410111637	0.675082043515038	S3	NODE_63918_length_1764_cov_12.096548	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Sulfur
GKJKGLOI_06683	ctpV	putative copper-exporting P-type ATPase V	2	1	0	0.280054402324067	0.107138750788051	S17	NODE_73065_length_1582_cov_13.159790	SPAdes-MetaBAT2Refined-S3.152	Actinobacteriota	4.28	Copper
AFJOBPIF_00038	sir	Sulfite reductase [ferredoxin]	0	1	0	0.59425422585514	0.568816463966915	S15	NODE_111_length_142823_cov_6.227817	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Sulfur
AFJOBPIF_00039	cysH	putative phosphoadenosine phosphosulfate reductase	2	2	0	0.668758747910517	0.745487596437866	S7	NODE_111_length_142823_cov_6.227817	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Sulfur
AFJOBPIF_00061	yihS	Sulfoquinovose isomerase	5	1	0	0.084446170373412	0.0100337408546533	S7	NODE_111_length_142823_cov_6.227817	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Sulfur
AFJOBPIF_00185	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	0	1	0	0.298616800001042	0.13102158022854	S7	NODE_247_length_99729_cov_6.391737	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Sulfur
AFJOBPIF_00185	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	0	1	0	0.905665614747986	0.919749861370265	S15	NODE_247_length_99729_cov_6.391737	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Sulfur
AFJOBPIF_00185	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	1	1	0	0.16579953477341	0.0109784122094821	S17	NODE_247_length_99729_cov_6.391737	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Sulfur
AFJOBPIF_00537	copA	Copper-exporting P-type ATPase	0	1	0	0.132181639080208	0.00257920587001792	S7	NODE_728_length_57005_cov_6.412502	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Copper
AFJOBPIF_00537	copA	Copper-exporting P-type ATPase	1	2	0	0.800868491581891	0.74434579552439	S15	NODE_728_length_57005_cov_6.412502	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Copper
AFJOBPIF_00537	copA	Copper-exporting P-type ATPase	2	1	0	0.0734174523479138	7.67048928640435e-06	S17	NODE_728_length_57005_cov_6.412502	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Copper
AFJOBPIF_00746	nifS	Cysteine desulfurase NifS	0	1	0	0.163986006995061	0.010311848223	S17	NODE_882_length_50017_cov_6.852708	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Sulfur
AFJOBPIF_00748	mrp_1	Iron-sulfur cluster carrier protein	3	1	0	0.157070975840928	0.00801114031086747	S17	NODE_882_length_50017_cov_6.852708	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Iron
AFJOBPIF_00961	fadF	putative iron-sulfur-binding oxidoreductase FadF	8	2	0	0.09196672465394	0.000737240198212641	S7	NODE_1358_length_38503_cov_6.265892	SPAdes-MetaBAT2Refined-S2.122_sub	Actinobacteriota	2.14	Iron
