contig	bin
NODE_20475_length_3101_cov_10.925476	SPAdes-MetaBAT2Refined-S15.46
NODE_2200_length_27101_cov_9.656252	SPAdes-MetaBAT2Refined-S15.46
NODE_22797_length_2811_cov_2.340711	SPAdes-MetaBAT2Refined-S15.46
NODE_22860_length_2803_cov_9.634643	SPAdes-MetaBAT2Refined-S15.46
NODE_232_length_98806_cov_9.949226	SPAdes-MetaBAT2Refined-S15.46
NODE_2400_length_25404_cov_10.042053	SPAdes-MetaBAT2Refined-S15.46
NODE_2418_length_25278_cov_9.834595	SPAdes-MetaBAT2Refined-S15.46
NODE_2422_length_25245_cov_10.213021	SPAdes-MetaBAT2Refined-S15.46
NODE_2574_length_24088_cov_10.315941	SPAdes-MetaBAT2Refined-S15.46
NODE_258_length_92590_cov_9.604420	SPAdes-MetaBAT2Refined-S15.46
NODE_26213_length_2470_cov_3.470393	SPAdes-MetaBAT2Refined-S15.46
NODE_26337_length_2458_cov_9.450687	SPAdes-MetaBAT2Refined-S15.46
NODE_26506_length_2441_cov_10.903604	SPAdes-MetaBAT2Refined-S15.46
NODE_281_length_89284_cov_9.476213	SPAdes-MetaBAT2Refined-S15.46
NODE_2981_length_21666_cov_9.942159	SPAdes-MetaBAT2Refined-S15.46
NODE_298_length_86613_cov_10.172023	SPAdes-MetaBAT2Refined-S15.46
NODE_301_length_86087_cov_10.319184	SPAdes-MetaBAT2Refined-S15.46
NODE_30317_length_2159_cov_9.009506	SPAdes-MetaBAT2Refined-S15.46
NODE_305_length_85606_cov_9.743627	SPAdes-MetaBAT2Refined-S15.46
NODE_328_length_83075_cov_9.868441	SPAdes-MetaBAT2Refined-S15.46
NODE_3372_length_19469_cov_10.925981	SPAdes-MetaBAT2Refined-S15.46
NODE_33803_length_1956_cov_8.751184	SPAdes-MetaBAT2Refined-S15.46
NODE_33833_length_1955_cov_2.561053	SPAdes-MetaBAT2Refined-S15.46
NODE_34435_length_1923_cov_19.063169	SPAdes-MetaBAT2Refined-S15.46
NODE_35089_length_1892_cov_7.913990	SPAdes-MetaBAT2Refined-S15.46
NODE_35149_length_1889_cov_5.681570	SPAdes-MetaBAT2Refined-S15.46
NODE_35632_length_1866_cov_7.372722	SPAdes-MetaBAT2Refined-S15.46
NODE_3566_length_18661_cov_10.016393	SPAdes-MetaBAT2Refined-S15.46
NODE_35960_length_1850_cov_2.422841	SPAdes-MetaBAT2Refined-S15.46
NODE_3654_length_18294_cov_10.177806	SPAdes-MetaBAT2Refined-S15.46
NODE_3675_length_18211_cov_9.275611	SPAdes-MetaBAT2Refined-S15.46
NODE_37899_length_1767_cov_3.601636	SPAdes-MetaBAT2Refined-S15.46
NODE_3794_length_17759_cov_10.078174	SPAdes-MetaBAT2Refined-S15.46
NODE_3810_length_17686_cov_9.254155	SPAdes-MetaBAT2Refined-S15.46
NODE_386_length_77450_cov_10.114633	SPAdes-MetaBAT2Refined-S15.46
NODE_38862_length_1728_cov_5.721458	SPAdes-MetaBAT2Refined-S15.46
NODE_3894_length_17318_cov_10.291143	SPAdes-MetaBAT2Refined-S15.46
NODE_392_length_76546_cov_10.577284	SPAdes-MetaBAT2Refined-S15.46
NODE_39323_length_1709_cov_33.577993	SPAdes-MetaBAT2Refined-S15.46
NODE_39427_length_1706_cov_3.502726	SPAdes-MetaBAT2Refined-S15.46
NODE_3976_length_17046_cov_8.915073	SPAdes-MetaBAT2Refined-S15.46
NODE_4010_length_16942_cov_10.855036	SPAdes-MetaBAT2Refined-S15.46
NODE_40168_length_1678_cov_26.465188	SPAdes-MetaBAT2Refined-S15.46
NODE_40350_length_1671_cov_21.830446	SPAdes-MetaBAT2Refined-S15.46
NODE_40351_length_1671_cov_20.594678	SPAdes-MetaBAT2Refined-S15.46
NODE_4074_length_16739_cov_9.269540	SPAdes-MetaBAT2Refined-S15.46
NODE_418_length_74494_cov_10.312175	SPAdes-MetaBAT2Refined-S15.46
NODE_42361_length_1600_cov_3.689320	SPAdes-MetaBAT2Refined-S15.46
NODE_43031_length_1577_cov_3.693167	SPAdes-MetaBAT2Refined-S15.46
NODE_434_length_73823_cov_10.049168	SPAdes-MetaBAT2Refined-S15.46
NODE_44435_length_1533_cov_7.987821	SPAdes-MetaBAT2Refined-S15.46
NODE_45443_length_1504_cov_4.922015	SPAdes-MetaBAT2Refined-S15.46
NODE_495_length_68107_cov_10.196467	SPAdes-MetaBAT2Refined-S15.46
NODE_534_length_66020_cov_10.261624	SPAdes-MetaBAT2Refined-S15.46
NODE_539_length_65725_cov_9.861581	SPAdes-MetaBAT2Refined-S15.46
NODE_54_length_165825_cov_9.645436	SPAdes-MetaBAT2Refined-S15.46
NODE_5530_length_12761_cov_9.666850	SPAdes-MetaBAT2Refined-S15.46
NODE_563_length_64505_cov_10.422188	SPAdes-MetaBAT2Refined-S15.46
NODE_5675_length_12499_cov_9.015590	SPAdes-MetaBAT2Refined-S15.46
NODE_568_length_64283_cov_10.488619	SPAdes-MetaBAT2Refined-S15.46
NODE_618_length_61619_cov_9.806315	SPAdes-MetaBAT2Refined-S15.46
NODE_6307_length_11248_cov_10.131243	SPAdes-MetaBAT2Refined-S15.46
NODE_6565_length_10787_cov_9.343832	SPAdes-MetaBAT2Refined-S15.46
NODE_6753_length_10491_cov_8.697298	SPAdes-MetaBAT2Refined-S15.46
NODE_6766_length_10479_cov_11.165388	SPAdes-MetaBAT2Refined-S15.46
NODE_6772_length_10474_cov_10.708897	SPAdes-MetaBAT2Refined-S15.46
NODE_67_length_155504_cov_10.606379	SPAdes-MetaBAT2Refined-S15.46
NODE_681_length_58788_cov_9.275842	SPAdes-MetaBAT2Refined-S15.46
NODE_6910_length_10251_cov_9.356022	SPAdes-MetaBAT2Refined-S15.46
NODE_726_length_56641_cov_9.920811	SPAdes-MetaBAT2Refined-S15.46
NODE_756_length_55792_cov_10.306493	SPAdes-MetaBAT2Refined-S15.46
NODE_7652_length_9195_cov_9.648906	SPAdes-MetaBAT2Refined-S15.46
NODE_7679_length_9161_cov_12.902482	SPAdes-MetaBAT2Refined-S15.46
NODE_7996_length_8770_cov_9.588181	SPAdes-MetaBAT2Refined-S15.46
NODE_8013_length_8748_cov_10.125618	SPAdes-MetaBAT2Refined-S15.46
NODE_809_length_52748_cov_8.976411	SPAdes-MetaBAT2Refined-S15.46
NODE_8158_length_8577_cov_11.058085	SPAdes-MetaBAT2Refined-S15.46
NODE_8315_length_8395_cov_8.888729	SPAdes-MetaBAT2Refined-S15.46
NODE_8357_length_8349_cov_10.789607	SPAdes-MetaBAT2Refined-S15.46
NODE_853_length_50942_cov_9.954448	SPAdes-MetaBAT2Refined-S15.46
NODE_8569_length_8106_cov_10.816048	SPAdes-MetaBAT2Refined-S15.46
NODE_9186_length_7469_cov_9.673860	SPAdes-MetaBAT2Refined-S15.46
NODE_9360_length_7310_cov_10.127223	SPAdes-MetaBAT2Refined-S15.46
NODE_10031_length_6756_cov_25.259812	SPAdes-MetaBAT2Refined-S15.72
NODE_10789_length_6228_cov_27.448080	SPAdes-MetaBAT2Refined-S15.72
NODE_10918_length_6127_cov_26.706522	SPAdes-MetaBAT2Refined-S15.72
NODE_11273_length_5899_cov_27.836071	SPAdes-MetaBAT2Refined-S15.72
NODE_1144_length_42283_cov_26.489533	SPAdes-MetaBAT2Refined-S15.72
NODE_115_length_128829_cov_26.838795	SPAdes-MetaBAT2Refined-S15.72
NODE_1160_length_41919_cov_27.214624	SPAdes-MetaBAT2Refined-S15.72
NODE_11649_length_5674_cov_26.940915	SPAdes-MetaBAT2Refined-S15.72
NODE_1198_length_41178_cov_27.099604	SPAdes-MetaBAT2Refined-S15.72
NODE_12267_length_5332_cov_34.220580	SPAdes-MetaBAT2Refined-S15.72
NODE_13049_length_4985_cov_23.262475	SPAdes-MetaBAT2Refined-S15.72
NODE_13829_length_4667_cov_27.153946	SPAdes-MetaBAT2Refined-S15.72
NODE_14209_length_4516_cov_24.538220	SPAdes-MetaBAT2Refined-S15.72
NODE_1477_length_35321_cov_26.527193	SPAdes-MetaBAT2Refined-S15.72
NODE_1483_length_35266_cov_24.458521	SPAdes-MetaBAT2Refined-S15.72
NODE_15425_length_4128_cov_20.206727	SPAdes-MetaBAT2Refined-S15.72
NODE_16221_length_3913_cov_50.625454	SPAdes-MetaBAT2Refined-S15.72
NODE_16347_length_3885_cov_20.860052	SPAdes-MetaBAT2Refined-S15.72
NODE_164_length_113254_cov_27.129559	SPAdes-MetaBAT2Refined-S15.72
NODE_16579_length_3827_cov_127.831124	SPAdes-MetaBAT2Refined-S15.72
NODE_1681_length_32900_cov_25.599026	SPAdes-MetaBAT2Refined-S15.72
NODE_16859_length_3758_cov_26.926816	SPAdes-MetaBAT2Refined-S15.72
NODE_1686_length_32793_cov_25.196927	SPAdes-MetaBAT2Refined-S15.72
NODE_1717_length_32418_cov_26.076785	SPAdes-MetaBAT2Refined-S15.72
NODE_17547_length_3605_cov_36.204507	SPAdes-MetaBAT2Refined-S15.72
NODE_1755_length_31997_cov_28.121971	SPAdes-MetaBAT2Refined-S15.72
NODE_1909_length_29980_cov_26.110977	SPAdes-MetaBAT2Refined-S15.72
NODE_1934_length_29746_cov_27.344380	SPAdes-MetaBAT2Refined-S15.72
NODE_2073_length_28219_cov_27.642203	SPAdes-MetaBAT2Refined-S15.72
NODE_2175_length_27339_cov_27.346650	SPAdes-MetaBAT2Refined-S15.72
NODE_22214_length_2875_cov_40.875177	SPAdes-MetaBAT2Refined-S15.72
NODE_22834_length_2806_cov_25.099237	SPAdes-MetaBAT2Refined-S15.72
NODE_2309_length_26161_cov_26.690224	SPAdes-MetaBAT2Refined-S15.72
NODE_23919_length_2688_cov_24.337638	SPAdes-MetaBAT2Refined-S15.72
NODE_24551_length_2622_cov_28.425010	SPAdes-MetaBAT2Refined-S15.72
NODE_2475_length_24823_cov_27.705588	SPAdes-MetaBAT2Refined-S15.72
NODE_2614_length_23868_cov_25.751900	SPAdes-MetaBAT2Refined-S15.72
NODE_26605_length_2431_cov_18.273569	SPAdes-MetaBAT2Refined-S15.72
NODE_2727_length_23143_cov_27.202659	SPAdes-MetaBAT2Refined-S15.72
NODE_27469_length_2360_cov_27.543167	SPAdes-MetaBAT2Refined-S15.72
NODE_2794_length_22830_cov_26.522547	SPAdes-MetaBAT2Refined-S15.72
NODE_28877_length_2255_cov_112.850909	SPAdes-MetaBAT2Refined-S15.72
NODE_2925_length_22045_cov_27.986221	SPAdes-MetaBAT2Refined-S15.72
NODE_30764_length_2131_cov_25.244701	SPAdes-MetaBAT2Refined-S15.72
NODE_316_length_84635_cov_27.688070	SPAdes-MetaBAT2Refined-S15.72
NODE_3274_length_19902_cov_26.573538	SPAdes-MetaBAT2Refined-S15.72
NODE_3281_length_19883_cov_27.479877	SPAdes-MetaBAT2Refined-S15.72
NODE_3487_length_18966_cov_27.137645	SPAdes-MetaBAT2Refined-S15.72
NODE_3514_length_18880_cov_27.312404	SPAdes-MetaBAT2Refined-S15.72
NODE_3664_length_18259_cov_25.626071	SPAdes-MetaBAT2Refined-S15.72
NODE_3718_length_18039_cov_27.049266	SPAdes-MetaBAT2Refined-S15.72
NODE_3856_length_17494_cov_26.747864	SPAdes-MetaBAT2Refined-S15.72
NODE_4100_length_16652_cov_23.861180	SPAdes-MetaBAT2Refined-S15.72
NODE_4135_length_16522_cov_29.383676	SPAdes-MetaBAT2Refined-S15.72
NODE_4583_length_15135_cov_23.230769	SPAdes-MetaBAT2Refined-S15.72
NODE_464_length_70868_cov_25.816234	SPAdes-MetaBAT2Refined-S15.72
NODE_4881_length_14270_cov_27.854661	SPAdes-MetaBAT2Refined-S15.72
NODE_494_length_68148_cov_27.221036	SPAdes-MetaBAT2Refined-S15.72
NODE_5045_length_13844_cov_25.481108	SPAdes-MetaBAT2Refined-S15.72
NODE_5216_length_13469_cov_43.370210	SPAdes-MetaBAT2Refined-S15.72
NODE_5275_length_13342_cov_25.947091	SPAdes-MetaBAT2Refined-S15.72
NODE_5383_length_13081_cov_26.492860	SPAdes-MetaBAT2Refined-S15.72
NODE_5388_length_13073_cov_28.360885	SPAdes-MetaBAT2Refined-S15.72
NODE_5541_length_12744_cov_28.889668	SPAdes-MetaBAT2Refined-S15.72
NODE_5566_length_12700_cov_21.941795	SPAdes-MetaBAT2Refined-S15.72
NODE_564_length_64490_cov_27.008194	SPAdes-MetaBAT2Refined-S15.72
NODE_5722_length_12410_cov_24.595386	SPAdes-MetaBAT2Refined-S15.72
NODE_5789_length_12261_cov_25.411601	SPAdes-MetaBAT2Refined-S15.72
NODE_5947_length_11944_cov_28.068298	SPAdes-MetaBAT2Refined-S15.72
NODE_610_length_61858_cov_27.605553	SPAdes-MetaBAT2Refined-S15.72
NODE_6153_length_11545_cov_27.390862	SPAdes-MetaBAT2Refined-S15.72
NODE_6209_length_11445_cov_28.082792	SPAdes-MetaBAT2Refined-S15.72
NODE_6465_length_10970_cov_25.050481	SPAdes-MetaBAT2Refined-S15.72
NODE_653_length_60122_cov_28.278456	SPAdes-MetaBAT2Refined-S15.72
NODE_6585_length_10758_cov_26.176306	SPAdes-MetaBAT2Refined-S15.72
NODE_6621_length_10708_cov_28.159298	SPAdes-MetaBAT2Refined-S15.72
NODE_6653_length_10666_cov_28.054095	SPAdes-MetaBAT2Refined-S15.72
NODE_6872_length_10322_cov_25.252752	SPAdes-MetaBAT2Refined-S15.72
NODE_7245_length_9759_cov_26.424567	SPAdes-MetaBAT2Refined-S15.72
NODE_7277_length_9712_cov_29.557109	SPAdes-MetaBAT2Refined-S15.72
NODE_731_length_56487_cov_25.895148	SPAdes-MetaBAT2Refined-S15.72
NODE_7597_length_9269_cov_25.797048	SPAdes-MetaBAT2Refined-S15.72
NODE_7649_length_9196_cov_27.390876	SPAdes-MetaBAT2Refined-S15.72
NODE_7862_length_8936_cov_26.481027	SPAdes-MetaBAT2Refined-S15.72
NODE_7920_length_8855_cov_28.421136	SPAdes-MetaBAT2Refined-S15.72
NODE_8053_length_8693_cov_30.222853	SPAdes-MetaBAT2Refined-S15.72
NODE_808_length_52783_cov_28.070001	SPAdes-MetaBAT2Refined-S15.72
NODE_819_length_52459_cov_27.466892	SPAdes-MetaBAT2Refined-S15.72
NODE_8255_length_8460_cov_28.490660	SPAdes-MetaBAT2Refined-S15.72
NODE_8411_length_8288_cov_25.345561	SPAdes-MetaBAT2Refined-S15.72
NODE_876_length_50126_cov_26.842364	SPAdes-MetaBAT2Refined-S15.72
NODE_888_length_49654_cov_27.367810	SPAdes-MetaBAT2Refined-S15.72
NODE_9085_length_7554_cov_27.546073	SPAdes-MetaBAT2Refined-S15.72
NODE_917_length_48790_cov_27.110147	SPAdes-MetaBAT2Refined-S15.72
NODE_9185_length_7470_cov_19.806473	SPAdes-MetaBAT2Refined-S15.72
NODE_9363_length_7307_cov_29.439189	SPAdes-MetaBAT2Refined-S15.72
NODE_9399_length_7282_cov_25.310779	SPAdes-MetaBAT2Refined-S15.72
NODE_995_length_46374_cov_26.612448	SPAdes-MetaBAT2Refined-S15.72
NODE_10154_length_6676_cov_243.373811	SPAdes-MetaBAT2Refined-S15.20
NODE_10298_length_6558_cov_237.925573	SPAdes-MetaBAT2Refined-S15.20
NODE_1029_length_45282_cov_231.424503	SPAdes-MetaBAT2Refined-S15.20
NODE_10420_length_6479_cov_236.906445	SPAdes-MetaBAT2Refined-S15.20
NODE_1057_length_44617_cov_218.888717	SPAdes-MetaBAT2Refined-S15.20
NODE_1093_length_43784_cov_223.123671	SPAdes-MetaBAT2Refined-S15.20
NODE_11302_length_5884_cov_247.937210	SPAdes-MetaBAT2Refined-S15.20
NODE_11328_length_5865_cov_220.390361	SPAdes-MetaBAT2Refined-S15.20
NODE_1133_length_42633_cov_232.186857	SPAdes-MetaBAT2Refined-S15.20
NODE_11408_length_5815_cov_42.786458	SPAdes-MetaBAT2Refined-S15.20
NODE_11520_length_5745_cov_242.813181	SPAdes-MetaBAT2Refined-S15.20
NODE_11538_length_5734_cov_223.098609	SPAdes-MetaBAT2Refined-S15.20
NODE_11670_length_5661_cov_241.222083	SPAdes-MetaBAT2Refined-S15.20
NODE_1176_length_41524_cov_219.059490	SPAdes-MetaBAT2Refined-S15.20
NODE_12212_length_5365_cov_235.100942	SPAdes-MetaBAT2Refined-S15.20
NODE_1247_length_40001_cov_223.016898	SPAdes-MetaBAT2Refined-S15.20
NODE_12540_length_5200_cov_211.537998	SPAdes-MetaBAT2Refined-S15.20
NODE_1258_length_39870_cov_243.299334	SPAdes-MetaBAT2Refined-S15.20
NODE_12661_length_5150_cov_281.948970	SPAdes-MetaBAT2Refined-S15.20
NODE_1270_length_39633_cov_208.109278	SPAdes-MetaBAT2Refined-S15.20
NODE_12874_length_5060_cov_226.138462	SPAdes-MetaBAT2Refined-S15.20
NODE_1293_length_39168_cov_222.810447	SPAdes-MetaBAT2Refined-S15.20
NODE_13037_length_4990_cov_213.721581	SPAdes-MetaBAT2Refined-S15.20
NODE_13126_length_4950_cov_140.836159	SPAdes-MetaBAT2Refined-S15.20
NODE_1338_length_38112_cov_227.539507	SPAdes-MetaBAT2Refined-S15.20
NODE_13420_length_4831_cov_80.351968	SPAdes-MetaBAT2Refined-S15.20
NODE_13756_length_4691_cov_193.081320	SPAdes-MetaBAT2Refined-S15.20
NODE_1416_length_36668_cov_251.601508	SPAdes-MetaBAT2Refined-S15.20
NODE_1417_length_36628_cov_252.993055	SPAdes-MetaBAT2Refined-S15.20
NODE_1427_length_36488_cov_222.367936	SPAdes-MetaBAT2Refined-S15.20
NODE_14299_length_4484_cov_191.725672	SPAdes-MetaBAT2Refined-S15.20
NODE_1463_length_35668_cov_235.908713	SPAdes-MetaBAT2Refined-S15.20
NODE_1518_length_34740_cov_241.270953	SPAdes-MetaBAT2Refined-S15.20
NODE_1520_length_34696_cov_222.677405	SPAdes-MetaBAT2Refined-S15.20
NODE_1532_length_34553_cov_218.560293	SPAdes-MetaBAT2Refined-S15.20
NODE_1553_length_34280_cov_238.036815	SPAdes-MetaBAT2Refined-S15.20
NODE_15876_length_4006_cov_165.018729	SPAdes-MetaBAT2Refined-S15.20
NODE_15912_length_3997_cov_229.929477	SPAdes-MetaBAT2Refined-S15.20
NODE_1653_length_33213_cov_221.641776	SPAdes-MetaBAT2Refined-S15.20
NODE_16571_length_3829_cov_234.743508	SPAdes-MetaBAT2Refined-S15.20
NODE_16641_length_3810_cov_218.553928	SPAdes-MetaBAT2Refined-S15.20
NODE_1673_length_33063_cov_236.915384	SPAdes-MetaBAT2Refined-S15.20
NODE_1728_length_32290_cov_224.571832	SPAdes-MetaBAT2Refined-S15.20
NODE_1801_length_31368_cov_229.690129	SPAdes-MetaBAT2Refined-S15.20
NODE_1807_length_31302_cov_227.178929	SPAdes-MetaBAT2Refined-S15.20
NODE_183_length_109278_cov_237.363467	SPAdes-MetaBAT2Refined-S15.20
NODE_18402_length_3432_cov_222.875037	SPAdes-MetaBAT2Refined-S15.20
NODE_19945_length_3177_cov_196.217168	SPAdes-MetaBAT2Refined-S15.20
NODE_20299_length_3124_cov_250.419681	SPAdes-MetaBAT2Refined-S15.20
NODE_20500_length_3098_cov_211.623727	SPAdes-MetaBAT2Refined-S15.20
NODE_20512_length_3096_cov_224.199934	SPAdes-MetaBAT2Refined-S15.20
NODE_20896_length_3042_cov_120.513559	SPAdes-MetaBAT2Refined-S15.20
NODE_20911_length_3041_cov_251.287341	SPAdes-MetaBAT2Refined-S15.20
NODE_20918_length_3040_cov_236.316583	SPAdes-MetaBAT2Refined-S15.20
NODE_2116_length_27933_cov_131.119808	SPAdes-MetaBAT2Refined-S15.20
NODE_2135_length_27729_cov_235.427369	SPAdes-MetaBAT2Refined-S15.20
NODE_21406_length_2971_cov_115.174897	SPAdes-MetaBAT2Refined-S15.20
NODE_21485_length_2960_cov_231.879174	SPAdes-MetaBAT2Refined-S15.20
NODE_2231_length_26812_cov_240.479538	SPAdes-MetaBAT2Refined-S15.20
NODE_2260_length_26599_cov_230.542571	SPAdes-MetaBAT2Refined-S15.20
NODE_23489_length_2731_cov_233.355007	SPAdes-MetaBAT2Refined-S15.20
NODE_2356_length_25694_cov_214.458520	SPAdes-MetaBAT2Refined-S15.20
NODE_2477_length_24790_cov_223.983424	SPAdes-MetaBAT2Refined-S15.20
NODE_2503_length_24644_cov_224.005450	SPAdes-MetaBAT2Refined-S15.20
NODE_25441_length_2537_cov_148.489525	SPAdes-MetaBAT2Refined-S15.20
NODE_2551_length_24294_cov_228.812864	SPAdes-MetaBAT2Refined-S15.20
NODE_25872_length_2499_cov_297.864157	SPAdes-MetaBAT2Refined-S15.20
NODE_26039_length_2485_cov_232.998765	SPAdes-MetaBAT2Refined-S15.20
NODE_264_length_92054_cov_232.226579	SPAdes-MetaBAT2Refined-S15.20
NODE_26_length_210102_cov_246.107405	SPAdes-MetaBAT2Refined-S15.20
NODE_27446_length_2362_cov_219.279584	SPAdes-MetaBAT2Refined-S15.20
NODE_27574_length_2353_cov_185.360313	SPAdes-MetaBAT2Refined-S15.20
NODE_2839_length_22559_cov_229.842695	SPAdes-MetaBAT2Refined-S15.20
NODE_2855_length_22472_cov_214.983628	SPAdes-MetaBAT2Refined-S15.20
NODE_28613_length_2273_cov_177.450857	SPAdes-MetaBAT2Refined-S15.20
NODE_29807_length_2189_cov_215.107310	SPAdes-MetaBAT2Refined-S15.20
NODE_30054_length_2174_cov_253.217084	SPAdes-MetaBAT2Refined-S15.20
NODE_3097_length_20942_cov_222.388088	SPAdes-MetaBAT2Refined-S15.20
NODE_31477_length_2086_cov_133.205810	SPAdes-MetaBAT2Refined-S15.20
NODE_3230_length_20100_cov_218.676228	SPAdes-MetaBAT2Refined-S15.20
NODE_3238_length_20075_cov_216.997353	SPAdes-MetaBAT2Refined-S15.20
NODE_33475_length_1973_cov_294.894161	SPAdes-MetaBAT2Refined-S15.20
NODE_3387_length_19417_cov_224.843560	SPAdes-MetaBAT2Refined-S15.20
NODE_33947_length_1948_cov_228.896989	SPAdes-MetaBAT2Refined-S15.20
NODE_3408_length_19316_cov_211.120503	SPAdes-MetaBAT2Refined-S15.20
NODE_3412_length_19306_cov_214.705937	SPAdes-MetaBAT2Refined-S15.20
NODE_34203_length_1934_cov_51.035125	SPAdes-MetaBAT2Refined-S15.20
NODE_3458_length_19061_cov_187.740293	SPAdes-MetaBAT2Refined-S15.20
NODE_347_length_81346_cov_237.539605	SPAdes-MetaBAT2Refined-S15.20
NODE_3549_length_18752_cov_220.773440	SPAdes-MetaBAT2Refined-S15.20
NODE_36310_length_1833_cov_161.157480	SPAdes-MetaBAT2Refined-S15.20
NODE_37051_length_1802_cov_159.649113	SPAdes-MetaBAT2Refined-S15.20
NODE_37072_length_1801_cov_95.442726	SPAdes-MetaBAT2Refined-S15.20
NODE_37181_length_1796_cov_197.923033	SPAdes-MetaBAT2Refined-S15.20
NODE_37831_length_1769_cov_252.928238	SPAdes-MetaBAT2Refined-S15.20
NODE_38221_length_1754_cov_86.875221	SPAdes-MetaBAT2Refined-S15.20
NODE_39099_length_1718_cov_385.274203	SPAdes-MetaBAT2Refined-S15.20
NODE_3983_length_17018_cov_221.058127	SPAdes-MetaBAT2Refined-S15.20
NODE_3989_length_17003_cov_214.184565	SPAdes-MetaBAT2Refined-S15.20
NODE_4000_length_16969_cov_243.038371	SPAdes-MetaBAT2Refined-S15.20
NODE_40819_length_1653_cov_79.066333	SPAdes-MetaBAT2Refined-S15.20
NODE_4129_length_16547_cov_158.265583	SPAdes-MetaBAT2Refined-S15.20
NODE_4280_length_16021_cov_139.723600	SPAdes-MetaBAT2Refined-S15.20
NODE_4357_length_15720_cov_243.922758	SPAdes-MetaBAT2Refined-S15.20
NODE_43787_length_1553_cov_178.689586	SPAdes-MetaBAT2Refined-S15.20
NODE_441_length_73194_cov_224.174326	SPAdes-MetaBAT2Refined-S15.20
NODE_44461_length_1532_cov_214.981043	SPAdes-MetaBAT2Refined-S15.20
NODE_44633_length_1527_cov_51.406929	SPAdes-MetaBAT2Refined-S15.20
NODE_4493_length_15324_cov_213.248477	SPAdes-MetaBAT2Refined-S15.20
NODE_4644_length_14935_cov_237.962970	SPAdes-MetaBAT2Refined-S15.20
NODE_4715_length_14714_cov_230.666962	SPAdes-MetaBAT2Refined-S15.20
NODE_474_length_69986_cov_227.223020	SPAdes-MetaBAT2Refined-S15.20
NODE_479_length_69668_cov_243.031187	SPAdes-MetaBAT2Refined-S15.20
NODE_4820_length_14430_cov_223.565983	SPAdes-MetaBAT2Refined-S15.20
NODE_4874_length_14285_cov_225.066620	SPAdes-MetaBAT2Refined-S15.20
NODE_4894_length_14209_cov_235.115374	SPAdes-MetaBAT2Refined-S15.20
NODE_4935_length_14106_cov_233.628781	SPAdes-MetaBAT2Refined-S15.20
NODE_496_length_68074_cov_235.808995	SPAdes-MetaBAT2Refined-S15.20
NODE_4999_length_13957_cov_221.341749	SPAdes-MetaBAT2Refined-S15.20
NODE_5095_length_13747_cov_223.541557	SPAdes-MetaBAT2Refined-S15.20
NODE_517_length_66691_cov_220.697161	SPAdes-MetaBAT2Refined-S15.20
NODE_5257_length_13384_cov_239.604096	SPAdes-MetaBAT2Refined-S15.20
NODE_529_length_66314_cov_224.882823	SPAdes-MetaBAT2Refined-S15.20
NODE_5333_length_13186_cov_205.210342	SPAdes-MetaBAT2Refined-S15.20
NODE_546_length_65281_cov_230.899979	SPAdes-MetaBAT2Refined-S15.20
NODE_5516_length_12785_cov_110.270385	SPAdes-MetaBAT2Refined-S15.20
NODE_5615_length_12628_cov_149.609799	SPAdes-MetaBAT2Refined-S15.20
NODE_5616_length_12627_cov_223.998330	SPAdes-MetaBAT2Refined-S15.20
NODE_5644_length_12573_cov_138.360281	SPAdes-MetaBAT2Refined-S15.20
NODE_5838_length_12171_cov_232.654424	SPAdes-MetaBAT2Refined-S15.20
NODE_5880_length_12068_cov_244.284525	SPAdes-MetaBAT2Refined-S15.20
NODE_6160_length_11536_cov_214.078652	SPAdes-MetaBAT2Refined-S15.20
NODE_6447_length_11004_cov_190.774683	SPAdes-MetaBAT2Refined-S15.20
NODE_6471_length_10959_cov_211.686720	SPAdes-MetaBAT2Refined-S15.20
NODE_6488_length_10918_cov_210.714720	SPAdes-MetaBAT2Refined-S15.20
NODE_6507_length_10893_cov_219.290367	SPAdes-MetaBAT2Refined-S15.20
NODE_6511_length_10890_cov_246.087217	SPAdes-MetaBAT2Refined-S15.20
NODE_6564_length_10787_cov_215.205926	SPAdes-MetaBAT2Refined-S15.20
NODE_6607_length_10726_cov_234.429950	SPAdes-MetaBAT2Refined-S15.20
NODE_6631_length_10695_cov_207.262594	SPAdes-MetaBAT2Refined-S15.20
NODE_6675_length_10628_cov_209.002554	SPAdes-MetaBAT2Refined-S15.20
NODE_6946_length_10192_cov_225.638650	SPAdes-MetaBAT2Refined-S15.20
NODE_7091_length_9966_cov_243.967410	SPAdes-MetaBAT2Refined-S15.20
NODE_7178_length_9864_cov_229.209400	SPAdes-MetaBAT2Refined-S15.20
NODE_7250_length_9755_cov_222.158660	SPAdes-MetaBAT2Refined-S15.20
NODE_7337_length_9636_cov_251.018474	SPAdes-MetaBAT2Refined-S15.20
NODE_752_length_55834_cov_225.373761	SPAdes-MetaBAT2Refined-S15.20
NODE_754_length_55812_cov_243.248489	SPAdes-MetaBAT2Refined-S15.20
NODE_761_length_55319_cov_222.356543	SPAdes-MetaBAT2Refined-S15.20
NODE_7956_length_8816_cov_237.124757	SPAdes-MetaBAT2Refined-S15.20
NODE_8017_length_8744_cov_217.492692	SPAdes-MetaBAT2Refined-S15.20
NODE_804_length_53038_cov_231.104845	SPAdes-MetaBAT2Refined-S15.20
NODE_8135_length_8600_cov_199.113634	SPAdes-MetaBAT2Refined-S15.20
